;date;time;consumption_w;generation_w;temperature_c;humidity_perc;radiation_Wm_2;power_w_zone_1_hvac1;power_w_zone_1_hvac2;power_w_zone_1_hvac3;power_w_zone_1_light;power_w_zone_1_sockets;power_w_zone_2_hvac1;power_w_zone_2_hvac2;power_w_zone_2_light;power_w_zone_2_sockets;power_w_zone_3_hvac1;power_w_zone_3_hvac2;power_w_zone_3_hvac3;power_w_zone_3_light;power_w_zone_3_sockets;power_w_zone_4_hvac;power_w_zone_4_light;power_w_zone_4_sockets;power_w_zone_5_hvac;power_w_zone_5_light;power_w_zone_5_sockets;power_w_hvac;power_w_light;power_w_socket;isoweekday;period_of_day
160;2019-01-01;13:25:00;3122;0;15.4;51.0;410.0;6;0;0;0;468;0;1048;0;837;0;0;0;0;352;8;0;171;0;0;232;1062;0;2060;2;3
161;2019-01-01;13:30:00;2243;0;15.4;51.0;406.0;9;0;0;0;466;0;170;0;841;0;0;0;0;346;10;0;170;0;0;231;189;0;2054;2;3
162;2019-01-01;13:35:00;2257;0;15.5;51.0;401.0;8;0;0;0;467;0;171;0;851;0;0;0;0;353;8;0;168;0;0;231;187;0;2070;2;3
163;2019-01-01;13:40:00;3148;0;15.5;52.0;394.0;8;0;0;0;465;0;1068;0;854;0;0;0;0;345;8;0;169;0;0;231;1084;0;2064;2;3
164;2019-01-01;13:45:00;2250;0;15.7;53.0;393.0;8;0;0;0;467;0;170;0;845;0;0;0;0;351;10;0;168;0;0;231;188;0;2062;2;3
165;2019-01-01;13:50:00;3137;0;15.7;52.0;383.0;8;0;0;0;466;0;1066;0;844;0;0;0;0;342;9;0;169;0;0;233;1083;0;2054;2;3
166;2019-01-01;13:55:00;2238;0;15.8;53.0;374.0;7;0;0;0;464;0;170;0;837;0;0;0;0;352;8;0;169;0;0;231;185;0;2053;2;3
167;2019-01-01;14:00:00;2855;0;15.8;54.0;367.0;9;0;0;0;466;0;784;0;842;0;0;0;0;345;9;0;169;0;0;231;802;0;2053;2;3
168;2019-01-01;14:05:00;2609;0;15.8;54.0;335.0;7;0;0;0;468;0;524;0;851;0;0;0;0;352;8;0;167;0;0;232;539;0;2070;2;3
169;2019-01-01;14:10:00;2250;0;15.8;54.0;262.0;9;0;0;0;466;0;172;0;853;0;0;0;0;343;7;0;168;0;0;232;188;0;2062;2;3
170;2019-01-01;14:15:00;3242;0;15.8;54.0;310.0;9;0;0;0;468;0;1168;0;838;0;0;0;0;352;8;0;167;0;0;232;1185;0;2057;2;3
171;2019-01-01;14:20:00;2232;0;15.6;55.0;318.0;8;0;0;0;467;0;175;0;834;0;0;0;0;344;6;0;169;0;0;229;189;0;2043;2;3
172;2019-01-01;14:25:00;3206;0;15.7;56.0;336.0;8;0;0;0;466;0;1135;0;835;0;0;0;0;352;7;0;169;0;0;234;1150;0;2056;2;3
173;2019-01-01;14:30:00;2232;0;15.7;59.0;280.0;7;0;0;0;464;0;170;0;836;0;0;0;0;345;8;0;170;0;0;232;185;0;2047;2;3
174;2019-01-01;14:35:00;2638;0;15.6;60.0;314.0;7;0;0;0;467;0;567;0;834;0;0;0;0;353;7;0;169;0;0;234;581;0;2057;2;3
175;2019-01-01;14:40:00;2789;0;15.3;60.0;313.0;8;0;0;0;466;0;737;0;833;0;0;0;0;344;5;0;167;0;0;229;750;0;2039;2;3
176;2019-01-01;14:45:00;2241;0;15.3;60.0;309.0;8;0;0;0;466;0;170;0;838;0;0;0;0;351;8;0;170;0;0;230;186;0;2055;2;3
177;2019-01-01;14:50:00;3168;0;15.3;60.0;304.0;8;0;0;0;466;0;1103;0;840;0;0;0;0;344;7;0;167;0;0;233;1118;0;2050;2;3
178;2019-01-01;14:55:00;2244;0;15.2;60.0;299.0;9;0;0;0;467;0;170;0;835;0;0;0;0;352;10;0;170;0;0;231;189;0;2055;2;3
179;2019-01-01;15:00:00;3207;0;15.0;60.0;291.0;8;0;0;0;465;0;1143;0;836;0;0;0;0;345;9;0;169;0;0;232;1160;0;2047;2;3
180;2019-01-01;15:05:00;2243;0;14.9;59.0;273.0;9;0;0;0;465;0;170;0;836;0;0;0;0;351;9;0;170;0;0;233;188;0;2055;2;3
181;2019-01-01;15:10:00;2825;0;14.8;58.0;252.0;8;0;0;0;466;0;759;0;837;0;0;0;0;343;9;0;170;0;0;233;776;0;2049;2;3
182;2019-01-01;15:15:00;2378;0;14.6;59.0;229.0;9;0;0;0;465;0;310;0;834;0;0;0;0;351;7;0;169;0;0;233;326;0;2052;2;3
183;2019-01-01;15:20:00;2318;0;14.4;60.0;245.0;8;0;0;0;465;0;254;0;837;0;0;0;0;346;8;0;170;0;0;230;270;0;2048;2;3
184;2019-01-01;15:25:00;3123;0;14.4;61.0;228.0;9;0;0;0;466;0;1050;0;831;0;0;0;0;352;9;0;170;0;0;236;1068;0;2055;2;3
185;2019-01-01;15:30:00;2241;0;14.2;61.0;178.0;9;0;0;0;463;0;170;0;839;0;0;0;0;345;8;0;170;0;0;237;187;0;2054;2;3
186;2019-01-01;15:35:00;3138;0;14.1;61.0;179.0;9;0;0;0;467;0;1039;0;853;0;0;0;0;353;8;0;170;0;0;239;1056;0;2082;2;3
187;2019-01-01;15:40:00;2249;0;14.0;61.0;196.0;8;0;0;0;466;0;170;0;851;0;0;0;0;345;8;0;169;-1;0;233;185;0;2064;2;3
188;2019-01-01;15:45:00;2975;0;14.0;60.0;185.0;7;0;0;0;466;0;894;0;845;0;0;0;0;350;8;0;171;0;0;234;909;0;2066;2;3
189;2019-01-01;15:50:00;2237;0;14.0;59.0;152.0;7;0;0;0;467;0;170;0;840;0;0;0;0;344;7;0;169;0;0;233;184;0;2053;2;3
190;2019-01-01;15:55:00;2321;0;13.8;59.0;121.0;9;0;0;0;464;0;252;0;833;0;0;0;0;352;8;0;171;0;0;232;269;0;2052;2;3
191;2019-01-01;16:00:00;2972;0;13.7;60.0;105.0;6;0;0;0;465;0;902;0;845;0;0;0;0;344;9;0;169;0;0;232;917;0;2055;2;3
192;2019-01-01;16:05:00;2265;0;13.6;62.0;123.0;8;0;0;0;465;0;170;0;854;0;0;0;0;356;9;0;170;0;0;233;187;0;2078;2;3
193;2019-01-01;16:10:00;3097;0;13.6;63.0;121.0;8;0;0;0;464;0;1021;0;850;0;0;0;0;350;6;0;166;0;0;232;1035;0;2062;2;3
194;2019-01-01;16:15:00;2243;0;13.6;63.0;106.0;9;0;0;0;461;0;171;0;838;0;0;0;0;356;8;0;169;0;0;231;188;0;2055;2;3
195;2019-01-01;16:20:00;2811;0;13.5;64.0;91.0;8;0;0;0;464;0;746;0;838;0;0;0;0;348;7;0;170;0;0;230;761;0;2050;2;3
196;2019-01-01;16:25:00;2514;0;13.4;65.0;77.0;8;0;0;0;463;0;439;0;835;0;0;0;0;356;9;0;169;0;0;235;456;0;2058;2;3
197;2019-01-01;16:30:00;2254;0;13.3;66.0;64.0;9;0;0;0;465;0;176;0;842;0;0;0;0;349;9;0;167;0;0;237;194;0;2060;2;3
198;2019-01-01;16:35:00;3116;0;13.2;68.0;45.0;10;0;0;0;464;0;1016;0;856;0;0;0;0;356;7;0;168;0;0;239;1033;0;2083;2;3
199;2019-01-01;16:40:00;2255;0;13.1;69.0;33.0;8;0;0;0;462;0;173;0;852;0;0;0;0;348;7;0;169;0;0;236;188;0;2067;2;3
200;2019-01-01;16:45:00;2759;0;12.9;69.0;27.0;9;0;0;0;469;0;668;0;844;0;0;0;0;355;7;0;169;0;0;238;684;0;2075;2;3
201;2019-01-01;16:50:00;2578;0;12.8;70.0;19.0;7;0;0;0;468;0;499;0;841;0;0;0;0;347;10;0;171;-1;0;236;515;0;2063;2;3
202;2019-01-01;16:55:00;2255;0;12.6;72.0;16.0;7;0;0;0;467;0;179;0;838;0;0;0;0;354;8;0;171;0;0;231;194;0;2061;2;3
203;2019-01-01;17:00:00;3062;0;12.5;73.0;14.0;5;0;0;0;471;0;981;0;848;0;0;0;0;347;8;0;170;0;0;232;994;0;2068;2;3
204;2019-01-01;17:05:00;2273;0;12.4;74.0;12.0;8;0;0;0;465;0;177;0;854;0;0;0;0;355;7;0;172;0;0;235;192;0;2081;2;3
205;2019-01-01;17:10:00;2261;0;12.3;75.0;10.0;9;0;0;0;465;0;175;0;854;0;0;0;0;348;9;0;169;0;0;232;193;0;2068;2;3
206;2019-01-01;17:15:00;2939;0;12.2;75.0;7.0;5;0;0;0;469;0;858;0;841;0;0;0;0;355;9;0;169;0;0;233;872;0;2067;2;3
207;2019-01-01;17:20:00;2240;0;12.1;76.0;2.0;7;0;0;0;466;0;170;0;835;0;0;0;0;351;8;0;172;0;0;231;185;0;2055;2;3
208;2019-01-01;17:25:00;2932;0;12.0;77.0;0.0;6;0;0;0;466;0;854;0;833;0;0;0;0;359;9;0;170;0;0;235;869;0;2063;2;3
209;2019-01-01;17:30:00;2368;0;11.9;77.0;0.0;8;0;0;0;466;0;296;0;838;0;0;0;0;346;8;0;168;0;0;238;312;0;2056;2;3
210;2019-01-01;17:35:00;2261;0;11.8;78.0;0.0;7;0;0;0;464;0;172;0;855;0;0;0;0;356;7;0;169;0;0;231;186;0;2075;2;3
211;2019-01-01;17:40:00;2999;0;11.7;79.0;0.0;8;0;0;0;464;0;917;0;853;0;0;0;0;349;8;0;169;0;0;231;933;0;2066;2;3
212;2019-01-01;17:45:00;2252;0;11.7;79.0;0.0;8;0;0;0;466;0;170;0;843;0;0;0;0;351;8;0;171;0;0;235;186;0;2066;2;3
213;2019-01-01;17:50:00;2248;0;11.6;80.0;0.0;9;0;0;0;465;0;170;0;843;0;0;0;0;348;9;0;172;0;0;232;188;0;2060;2;3
214;2019-01-01;17:55:00;2979;0;11.4;80.0;0.0;9;0;0;0;466;0;908;0;835;0;0;0;0;353;8;0;168;0;0;232;925;0;2054;2;3
215;2019-01-01;18:00:00;2242;0;11.4;80.0;0.0;9;0;0;0;467;0;170;0;842;0;0;0;0;347;10;0;169;-1;0;229;188;0;2054;2;4
216;2019-01-01;18:05:00;2319;0;11.3;80.0;0.0;7;0;0;0;466;0;245;0;835;0;0;0;0;354;9;0;170;0;0;233;261;0;2058;2;4
217;2019-01-01;18:10:00;2902;0;11.2;80.0;0.0;7;0;0;0;466;0;835;0;837;0;0;0;0;347;8;0;169;0;0;233;850;0;2052;2;4
218;2019-01-01;18:15:00;2249;0;11.2;81.0;0.0;7;0;0;0;473;0;170;0;837;0;0;0;0;353;7;0;170;0;0;232;184;0;2065;2;4
219;2019-01-01;18:20:00;2742;0;11.1;81.0;0.0;8;0;0;0;466;0;678;0;837;0;0;0;0;346;8;0;169;0;0;230;694;0;2048;2;4
220;2019-01-01;18:25:00;2490;0;11.0;80.0;0.0;6;0;0;0;469;0;420;0;833;0;0;0;0;354;8;0;168;0;0;232;434;0;2056;2;4
221;2019-01-01;18:30:00;2236;0;10.9;80.0;0.0;8;0;0;0;467;0;170;0;835;0;0;0;0;346;10;0;169;-1;0;232;187;0;2049;2;4
222;2019-01-01;18:35:00;2859;0;10.9;81.0;0.0;5;0;0;0;470;0;783;0;837;0;0;0;0;354;8;0;169;0;0;233;796;0;2063;2;4
223;2019-01-01;18:40:00;2413;0;10.9;81.0;0.0;7;0;0;0;466;0;356;0;831;0;0;0;0;347;6;0;169;0;0;231;369;0;2044;2;4
224;2019-01-01;18:45:00;2250;0;10.8;81.0;0.0;7;0;0;0;469;0;170;0;844;0;0;0;0;352;8;0;169;0;0;231;185;0;2065;2;4
225;2019-01-01;18:50:00;2987;0;10.8;81.0;0.0;6;0;0;0;467;0;899;0;853;0;0;0;0;347;9;0;172;0;0;234;914;0;2073;2;4
226;2019-01-01;18:55:00;2264;0;10.7;82.0;0.0;9;0;0;0;470;0;170;0;849;0;0;0;0;354;9;0;171;0;0;232;188;0;2076;2;4
227;2019-01-01;19:00:00;2238;0;10.8;82.0;0.0;7;0;0;0;472;0;170;0;838;0;0;0;0;346;7;0;168;0;0;230;184;0;2054;2;4
228;2019-01-01;19:05:00;2975;0;10.7;82.0;0.0;9;0;0;0;471;0;897;0;837;0;0;0;0;355;8;0;166;0;0;232;914;0;2061;2;4
229;2019-01-01;19:10:00;2234;0;10.6;83.0;0.0;5;0;0;0;471;0;170;0;834;0;0;0;0;346;8;0;169;0;0;231;183;0;2051;2;4
230;2019-01-01;19:15:00;2247;0;10.5;83.0;0.0;7;0;0;0;470;0;170;0;839;0;0;0;0;353;8;0;169;0;0;231;185;0;2062;2;4
231;2019-01-01;19:20:00;2965;0;10.5;84.0;0.0;8;0;0;0;469;0;899;0;837;0;0;0;0;346;7;0;168;0;0;231;914;0;2051;2;4
232;2019-01-01;19:25:00;2242;0;10.4;84.0;0.0;6;0;0;0;463;0;170;0;839;0;0;0;0;354;9;0;167;0;0;234;185;0;2057;2;4
233;2019-01-01;19:30:00;2242;0;10.3;83.0;0.0;7;0;0;0;465;0;170;0;838;0;0;0;0;346;10;0;170;0;0;236;187;0;2055;2;4
234;2019-01-01;19:35:00;2712;0;9.9;84.0;0.0;8;0;0;0;464;0;641;0;837;0;0;0;0;354;9;0;168;0;0;231;658;0;2054;2;4
235;2019-01-01;19:40:00;2476;0;9.7;84.0;0.0;5;0;0;0;468;0;415;0;840;0;0;0;0;345;7;0;167;0;0;229;427;0;2049;2;4
236;2019-01-01;19:45:00;2253;0;9.7;85.0;0.0;7;0;0;0;466;0;170;0;849;0;0;0;0;351;9;0;169;0;0;232;186;0;2067;2;4
237;2019-01-01;19:50:00;2789;0;9.8;86.0;0.0;7;0;0;0;467;0;691;0;865;0;0;0;0;347;9;0;170;-1;0;234;706;0;2083;2;4
238;2019-01-01;19:55:00;2369;0;9.8;86.0;0.0;7;0;0;0;466;0;291;0;841;0;0;0;0;353;10;0;169;0;0;232;308;0;2061;2;4
239;2019-01-01;20:00:00;2256;0;9.8;86.0;0.0;8;0;0;0;469;0;170;0;850;0;0;0;0;351;10;0;167;0;0;231;188;0;2068;2;4
240;2019-01-01;20:05:00;2726;0;9.8;86.0;0.0;9;0;0;0;471;0;642;0;842;0;0;0;0;355;8;0;167;0;0;232;659;0;2067;2;4
241;2019-01-01;20:10:00;2479;0;9.7;86.0;0.0;6;0;0;0;465;0;413;0;838;0;0;0;0;346;9;0;171;0;0;231;428;0;2051;2;4
242;2019-01-01;20:15:00;2250;0;9.6;86.0;0.0;8;0;0;0;471;0;170;0;840;0;0;0;0;353;8;0;169;0;0;231;186;0;2064;2;4
243;2019-01-01;20:20:00;2231;0;9.7;86.0;0.0;6;0;0;0;465;0;170;0;836;0;0;0;0;346;9;0;169;0;0;230;185;0;2046;2;4
244;2019-01-01;20:25:00;2952;0;9.8;85.0;0.0;7;0;0;0;464;0;880;0;838;0;0;0;0;355;8;0;168;0;0;232;895;0;2057;2;4
245;2019-01-01;20:30:00;2240;0;9.7;84.0;0.0;7;0;0;0;466;0;170;0;843;0;0;0;0;345;9;0;169;-1;0;232;185;0;2055;2;4
246;2019-01-01;20:35:00;2256;0;9.6;84.0;0.0;8;0;0;0;462;0;170;0;853;0;0;0;0;354;10;0;169;0;0;230;188;0;2068;2;4
247;2019-01-01;20:40:00;2974;0;9.4;85.0;0.0;8;0;0;0;464;0;893;0;852;0;0;0;0;346;10;0;170;0;0;231;911;0;2063;2;4
248;2019-01-01;20:45:00;2248;0;9.2;85.0;0.0;8;0;0;0;467;0;170;0;844;0;0;0;0;350;8;0;170;0;0;231;186;0;2062;2;4
249;2019-01-01;20:50:00;2246;0;9.1;85.0;0.0;8;0;0;0;473;0;170;0;840;0;0;0;0;346;8;0;169;0;0;232;186;0;2060;2;4
250;2019-01-01;20:55:00;2994;0;9.0;86.0;0.0;7;0;0;0;467;0;921;0;839;0;0;0;0;353;8;0;167;0;0;232;936;0;2058;2;4
251;2019-01-01;21:00:00;2238;0;8.9;87.0;0.0;7;0;0;0;467;0;170;0;840;0;0;0;0;346;9;0;169;0;0;230;186;0;2052;2;4
252;2019-01-01;21:05:00;2252;0;8.9;87.0;0.0;7;0;0;0;468;0;170;0;848;0;0;0;0;354;6;0;167;0;0;232;183;0;2069;2;4
253;2019-01-01;21:10:00;2958;0;8.8;87.0;0.0;8;0;0;0;465;0;883;0;840;0;0;0;0;350;11;0;169;0;0;232;902;0;2056;2;4
254;2019-01-01;21:15:00;2242;0;8.7;87.0;0.0;9;0;0;0;465;0;170;0;839;0;0;0;0;353;8;0;168;0;0;230;187;0;2055;2;4
255;2019-01-01;21:20:00;2229;0;8.5;87.0;0.0;8;0;0;0;466;0;170;0;833;0;0;0;0;345;7;0;170;0;0;230;185;0;2044;2;4
256;2019-01-01;21:25:00;2387;0;8.3;87.0;0.0;6;0;0;0;464;0;315;0;838;0;0;0;0;354;8;0;170;0;0;232;329;0;2058;2;4
257;2019-01-01;21:30:00;2794;0;8.2;88.0;0.0;6;0;0;0;465;0;728;0;838;0;0;0;0;347;9;0;168;0;0;233;743;0;2051;2;4
258;2019-01-01;21:35:00;2235;0;8.1;88.0;0.0;8;0;0;0;463;0;171;0;836;0;0;0;0;354;7;0;169;0;0;227;186;0;2049;2;4
259;2019-01-01;21:40:00;2224;0;7.8;88.0;0.0;8;0;0;0;464;0;170;0;829;0;0;0;0;349;8;0;171;0;0;225;186;0;2038;2;4
260;2019-01-01;21:45:00;2938;0;7.7;88.0;0.0;7;0;0;0;463;0;868;0;840;0;0;0;0;352;8;0;168;0;0;232;883;0;2055;2;4
261;2019-01-01;21:50:00;2257;0;7.7;89.0;0.0;9;0;0;0;463;0;170;0;857;0;0;0;0;346;9;0;169;0;0;234;188;0;2069;2;4
262;2019-01-01;21:55:00;2259;0;7.7;89.0;0.0;10;0;0;0;465;0;171;0;849;0;0;0;0;353;9;0;170;0;0;232;190;0;2069;2;4
263;2019-01-01;22:00:00;2887;0;7.8;89.0;0.0;9;0;0;0;465;0;796;0;861;0;0;0;0;345;10;0;170;0;0;231;815;0;2072;2;4
264;2019-01-01;22:05:00;2256;0;7.7;89.0;0.0;7;0;0;0;465;0;170;0;850;0;0;0;0;353;9;0;169;0;0;233;186;0;2070;2;4
265;2019-01-01;22:10:00;2250;0;7.8;90.0;0.0;6;0;0;0;468;0;170;0;850;0;0;0;0;345;8;0;171;0;0;232;184;0;2066;2;4
266;2019-01-01;22:15:00;2250;0;7.7;90.0;0.0;7;0;0;0;465;0;170;0;848;0;0;0;0;352;8;0;169;0;0;231;185;0;2065;2;4
267;2019-01-01;22:20:00;2955;0;7.8;90.0;0.0;5;0;0;0;470;0;875;0;849;0;0;0;0;348;8;0;169;0;0;231;888;0;2067;2;4
268;2019-01-01;22:25:00;2257;0;7.8;90.0;0.0;8;0;0;0;466;0;173;0;848;0;0;0;0;353;8;0;169;0;0;232;189;0;2068;2;4
269;2019-01-01;22:30:00;2242;0;7.8;90.0;0.0;7;0;0;0;468;0;172;0;841;0;0;0;0;345;8;0;169;0;0;232;187;0;2055;2;4
270;2019-01-01;22:35:00;2939;0;7.8;90.0;0.0;8;0;0;0;465;0;870;0;833;0;0;0;0;352;9;0;169;0;0;233;887;0;2052;2;4
271;2019-01-01;22:40:00;2233;0;7.8;90.0;0.0;6;0;0;0;466;0;171;0;835;0;0;0;0;346;8;0;170;0;0;231;185;0;2048;2;4
272;2019-01-01;22:45:00;2250;0;7.8;90.0;0.0;7;0;0;0;465;0;171;0;844;0;0;0;0;352;8;0;170;0;0;233;186;0;2064;2;4
273;2019-01-01;22:50:00;2439;0;7.8;90.0;0.0;7;0;0;0;462;0;378;0;838;0;0;0;0;344;8;0;169;0;0;233;393;0;2046;2;4
274;2019-01-01;22:55:00;2675;0;7.8;90.0;0.0;8;0;0;0;463;0;609;0;832;0;0;0;0;353;9;0;168;0;0;233;626;0;2049;2;4
275;2019-01-01;23:00:00;2242;0;7.8;90.0;0.0;7;0;0;0;466;0;176;0;837;0;0;0;0;345;9;0;171;0;0;231;192;0;2050;2;4
276;2019-01-01;23:05:00;2245;0;7.7;90.0;0.0;9;0;0;0;467;0;170;0;833;0;0;0;0;353;9;0;170;0;0;234;188;0;2057;2;4
277;2019-01-01;23:10:00;2950;0;7.2;89.0;0.0;8;0;0;0;464;0;885;0;834;0;0;0;0;346;8;0;169;0;0;236;901;0;2049;2;4
278;2019-01-01;23:15:00;2242;0;7.1;90.0;0.0;8;0;0;0;462;0;173;0;833;0;0;0;0;353;8;0;171;0;0;234;189;0;2053;2;4
279;2019-01-01;23:20:00;2239;0;7.2;90.0;0.0;9;0;0;0;466;0;171;0;837;0;0;0;0;345;10;0;169;0;0;232;190;0;2049;2;4
280;2019-01-01;23:25:00;2255;0;7.2;91.0;0.0;9;0;0;0;470;0;174;0;834;0;0;0;0;352;10;0;171;0;0;235;193;0;2062;2;4
281;2019-01-01;23:30:00;2867;0;7.3;91.0;0.0;7;0;0;0;467;0;803;0;833;0;0;0;0;345;8;0;168;0;0;236;818;0;2049;2;4
282;2019-01-01;23:35:00;2245;0;7.1;90.0;0.0;7;0;0;0;465;0;175;0;834;0;0;0;0;353;9;0;170;0;0;232;191;0;2054;2;4
283;2019-01-01;23:40:00;2224;0;7.1;91.0;0.0;8;0;0;0;462;0;171;0;831;0;0;0;0;344;9;0;168;0;0;231;188;0;2036;2;4
284;2019-01-01;23:45:00;2844;0;7.0;91.0;0.0;8;0;0;0;465;0;767;0;838;0;0;0;0;352;10;0;169;0;0;235;785;0;2059;2;4
285;2019-01-01;23:50:00;2241;0;6.9;91.0;0.0;6;0;0;0;466;0;172;0;840;0;0;0;0;344;10;0;170;0;0;233;188;0;2053;2;4
286;2019-01-01;23:55:00;2241;0;6.8;91.0;0.0;6;0;0;0;462;0;174;0;837;0;0;0;0;351;9;0;170;0;0;232;189;0;2052;2;4
287;2019-01-02;00:00:00;2250;0;6.8;91.0;0.0;9;0;0;0;463;0;180;0;843;0;0;0;0;345;11;0;169;0;0;230;200;0;2050;3;1
288;2019-01-02;00:05:00;2969;0;6.7;91.0;0.0;7;0;0;0;464;0;881;0;852;0;0;0;0;353;9;0;170;0;0;233;897;0;2072;3;1
289;2019-01-02;00:10:00;2298;0;6.6;91.0;0.0;6;0;42;0;467;0;179;0;848;0;0;0;0;345;9;0;170;0;0;232;236;0;2062;3;1
290;2019-01-02;00:15:00;2259;0;6.6;91.0;0.0;7;0;0;0;463;0;179;0;848;0;0;0;0;353;9;0;169;0;0;231;195;0;2064;3;1
291;2019-01-02;00:20:00;2817;0;6.6;91.0;0.0;8;0;0;0;468;0;746;0;837;0;0;0;0;345;8;0;170;0;0;235;762;0;2055;3;1
292;2019-01-02;00:25:00;2495;0;6.5;91.0;0.0;8;0;0;0;467;0;420;0;838;0;0;0;0;353;10;0;168;0;0;231;438;0;2057;3;1
293;2019-01-02;00:30:00;2248;0;6.5;92.0;0.0;8;0;0;0;467;0;180;0;840;0;0;0;0;344;10;0;169;0;0;230;198;0;2050;3;1
294;2019-01-02;00:35:00;2269;0;6.6;91.0;0.0;8;0;0;0;467;0;180;0;852;0;0;0;0;352;9;0;171;0;0;230;197;0;2072;3;1
295;2019-01-02;00:40:00;2937;0;6.5;91.0;0.0;8;0;0;0;466;0;859;0;849;0;0;0;0;346;9;0;169;0;0;231;876;0;2061;3;1
296;2019-01-02;00:45:00;2266;0;6.4;91.0;0.0;9;0;0;0;465;0;178;0;857;0;0;0;0;349;10;0;167;0;0;231;197;0;2069;3;1
297;2019-01-02;00:50:00;2252;0;6.4;92.0;0.0;9;0;0;0;463;0;173;0;851;0;0;0;0;344;9;0;168;0;0;235;191;0;2061;3;1
298;2019-01-02;00:55:00;2350;0;6.6;92.0;0.0;9;0;85;0;464;0;174;0;855;0;0;0;0;351;10;0;168;0;0;234;278;0;2072;3;1
299;2019-01-02;01:00:00;2960;0;6.6;92.0;0.0;8;0;0;0;466;0;875;0;857;0;0;0;0;344;9;0;169;0;0;232;892;0;2068;3;1
300;2019-01-02;01:05:00;2271;0;6.6;92.0;0.0;7;0;0;0;464;0;179;0;858;0;0;0;0;352;10;0;169;0;0;232;196;0;2075;3;1
301;2019-01-02;01:10:00;2259;0;6.6;92.0;0.0;8;0;0;0;464;0;180;0;851;0;0;0;0;343;10;0;172;0;0;231;198;0;2061;3;1
302;2019-01-02;01:15:00;2948;0;6.7;92.0;0.0;9;0;0;0;464;0;874;0;838;0;0;0;0;351;9;0;170;0;0;233;892;0;2056;3;1
303;2019-01-02;01:20:00;2245;0;6.6;92.0;0.0;8;0;0;0;464;0;178;0;841;0;0;0;0;344;10;0;170;0;0;230;196;0;2049;3;1
304;2019-01-02;01:25:00;2250;0;6.5;91.0;0.0;8;0;0;0;464;0;175;0;835;0;0;0;0;353;7;0;173;0;0;235;190;0;2060;3;1
305;2019-01-02;01:30:00;2247;0;6.3;91.0;0.0;8;0;0;0;465;0;176;0;839;0;0;0;0;343;7;0;172;0;0;237;191;0;2056;3;1
306;2019-01-02;01:35:00;2972;0;6.1;91.0;0.0;9;0;0;0;464;0;877;0;856;0;0;0;0;352;8;0;172;0;0;234;894;0;2078;3;1
307;2019-01-02;01:40:00;2254;0;6.1;92.0;0.0;8;0;0;0;464;0;179;0;852;0;0;0;0;343;9;0;168;0;0;231;196;0;2058;3;1
308;2019-01-02;01:45:00;2258;0;6.1;91.0;0.0;9;0;0;0;465;0;176;0;846;0;0;0;0;351;10;0;167;0;0;234;195;0;2063;3;1
309;2019-01-02;01:50:00;2877;0;6.1;91.0;0.0;9;0;0;0;460;0;805;0;845;0;0;0;0;344;8;0;171;0;0;235;822;0;2055;3;1
310;2019-01-02;01:55:00;2302;0;5.9;91.0;0.0;8;0;0;0;463;0;236;0;834;0;0;0;0;352;8;0;170;0;0;231;252;0;2050;3;1
311;2019-01-02;02:00:00;2248;0;6.0;92.0;0.0;8;0;0;0;467;0;177;0;841;0;0;0;0;344;7;0;173;0;0;231;192;0;2056;3;1
312;2019-01-02;02:05:00;2244;0;6.1;92.0;0.0;6;0;0;0;465;0;177;0;834;0;0;0;0;352;10;0;168;0;0;232;193;0;2051;3;1
313;2019-01-02;02:10:00;2877;0;5.9;92.0;0.0;9;0;0;0;471;0;810;0;831;0;0;0;0;343;8;0;172;0;0;233;827;0;2050;3;1
314;2019-01-02;02:15:00;2240;0;5.8;92.0;0.0;8;0;0;0;464;0;172;0;834;0;0;0;0;352;9;0;170;0;0;231;189;0;2051;3;1
315;2019-01-02;02:20:00;2235;0;5.8;92.0;0.0;6;0;0;0;463;0;175;0;838;0;0;0;0;344;10;0;169;0;0;230;191;0;2044;3;1
316;2019-01-02;02:25:00;2253;0;5.7;92.0;0.0;9;0;0;0;463;0;179;0;837;0;0;0;0;352;10;0;169;0;0;234;198;0;2055;3;1
317;2019-01-02;02:30:00;3058;0;5.6;91.0;0.0;8;0;0;0;464;0;988;0;841;0;0;0;0;344;9;0;169;0;0;235;1005;0;2053;3;1
318;2019-01-02;02:35:00;2264;0;5.5;92.0;0.0;9;0;0;0;467;0;177;0;850;0;0;0;0;353;10;0;167;0;0;231;196;0;2068;3;1
319;2019-01-02;02:40:00;2251;0;5.6;92.0;0.0;6;0;0;0;466;0;177;0;849;0;0;0;0;344;8;0;171;0;0;230;191;0;2060;3;1
320;2019-01-02;02:45:00;2537;0;5.6;92.0;0.0;8;0;0;0;465;0;456;0;844;0;0;0;0;353;9;0;170;0;0;232;473;0;2064;3;1
321;2019-01-02;02:50:00;2858;0;5.7;92.0;0.0;7;0;0;0;463;0;792;0;837;0;0;0;0;346;9;0;170;0;0;234;808;0;2050;3;1
322;2019-01-02;02:55:00;2252;0;5.7;92.0;0.0;8;0;0;0;465;0;178;0;838;0;0;0;0;352;10;0;171;0;0;230;196;0;2056;3;1
323;2019-01-02;03:00:00;2248;0;5.6;92.0;0.0;6;0;0;0;466;0;178;0;846;0;0;0;0;344;10;0;169;0;0;229;194;0;2054;3;1
